ix,iy,iz,x,y,z,posErr,ok
2,19,12,-15.534422,25.657392,-1.481884,0.174736,0
3,19,12,-14.771668,25.657392,-1.481884,0.000041,1
4,19,12,-14.008915,25.657392,-1.481884,0.000000,1
5,19,12,-13.246161,25.657392,-1.481884,0.000000,1
6,19,12,-12.483407,25.657392,-1.481884,0.000000,1
7,19,12,-11.720653,25.657392,-1.481884,0.000000,1
8,19,12,-10.957900,25.657392,-1.481884,0.000000,1
9,19,12,-10.195146,25.657392,-1.481884,0.000000,1
10,19,12,-9.432392,25.657392,-1.481884,0.000000,1
11,19,12,-8.669638,25.657392,-1.481884,0.000000,1
12,19,12,-7.906884,25.657392,-1.481884,0.000000,1
13,19,12,-7.144131,25.657392,-1.481884,0.000001,1
14,19,12,-6.381377,25.657392,-1.481884,0.000014,1
15,19,12,-5.618623,25.657392,-1.481884,0.000063,1
16,19,12,-4.855869,25.657392,-1.481884,0.000091,1
17,19,12,-4.093116,25.657392,-1.481884,0.000040,1
18,19,12,-3.330362,25.657392,-1.481884,0.000006,1
19,19,12,-2.567608,25.657392,-1.481884,0.000000,1
20,19,12,-1.804854,25.657392,-1.481884,0.000000,1
21,19,12,-1.042100,25.657392,-1.481884,0.000000,1
22,19,12,-0.279347,25.657392,-1.481884,0.000000,1
23,19,12,0.483407,25.657392,-1.481884,0.000000,1
24,19,12,1.246161,25.657392,-1.481884,0.000000,1
25,19,12,2.008915,25.657392,-1.481884,0.000000,1
26,19,12,2.771668,25.657392,-1.481884,0.000000,1
27,19,12,3.534422,25.657392,-1.481884,0.000000,1
28,19,12,4.297176,25.657392,-1.481884,0.000000,1
29,19,12,5.059930,25.657392,-1.481884,0.002843,1
0,20,12,-17.059930,26.420146,-1.481884,1.839469,0
1,20,12,-16.297176,26.420146,-1.481884,1.131117,0
2,20,12,-15.534422,26.420146,-1.481884,0.430464,0
3,20,12,-14.771668,26.420146,-1.481884,0.003563,1
4,20,12,-14.008915,26.420146,-1.481884,0.000000,1
5,20,12,-13.246161,26.420146,-1.481884,0.000000,1
6,20,12,-12.483407,26.420146,-1.481884,0.000000,1
7,20,12,-11.720653,26.420146,-1.481884,0.000000,1
8,20,12,-10.957900,26.420146,-1.481884,0.000000,1
9,20,12,-10.195146,26.420146,-1.481884,0.000000,1
10,20,12,-9.432392,26.420146,-1.481884,0.000000,1
11,20,12,-8.669638,26.420146,-1.481884,0.000000,1
12,20,12,-7.906884,26.420146,-1.481884,0.000000,1
13,20,12,-7.144131,26.420146,-1.481884,0.000000,1
14,20,12,-6.381377,26.420146,-1.481884,0.000000,1
15,20,12,-5.618623,26.420146,-1.481884,0.000000,1
16,20,12,-4.855869,26.420146,-1.481884,0.000000,1
17,20,12,-4.093116,26.420146,-1.481884,0.000000,1
18,20,12,-3.330362,26.420146,-1.481884,0.000000,1
19,20,12,-2.567608,26.420146,-1.481884,0.000000,1
20,20,12,-1.804854,26.420146,-1.481884,0.000000,1
21,20,12,-1.042100,26.420146,-1.481884,0.000000,1
22,20,12,-0.279347,26.420146,-1.481884,0.000000,1
23,20,12,0.483407,26.420146,-1.481884,0.000000,1
24,20,12,1.246161,26.420146,-1.481884,0.000000,1
25,20,12,2.008915,26.420146,-1.481884,0.000000,1
26,20,12,2.771668,26.420146,-1.481884,0.000000,1
27,20,12,3.534422,26.420146,-1.481884,0.000000,1
28,20,12,4.297176,26.420146,-1.481884,0.000001,1
29,20,12,5.059930,26.420146,-1.481884,0.062673,0
0,21,12,-17.059930,27.182900,-1.481884,2.119688,0
1,21,12,-16.297176,27.182900,-1.481884,1.427203,0
2,21,12,-15.534422,27.182900,-1.481884,0.743379,0
3,21,12,-14.771668,27.182900,-1.481884,0.105101,0
4,21,12,-14.008915,27.182900,-1.481884,0.000008,1
5,21,12,-13.246161,27.182900,-1.481884,0.000000,1
6,21,12,-12.483407,27.182900,-1.481884,0.000000,1
7,21,12,-11.720653,27.182900,-1.481884,0.000000,1
8,21,12,-10.957900,27.182900,-1.481884,0.000000,1
9,21,12,-10.195146,27.182900,-1.481884,0.000000,1
10,21,12,-9.432392,27.182900,-1.481884,0.000000,1
11,21,12,-8.669638,27.182900,-1.481884,0.000000,1
12,21,12,-7.906884,27.182900,-1.481884,0.000000,1
13,21,12,-7.144131,27.182900,-1.481884,0.000000,1
14,21,12,-6.381377,27.182900,-1.481884,0.000000,1
15,21,12,-5.618623,27.182900,-1.481884,0.000000,1
16,21,12,-4.855869,27.182900,-1.481884,0.000000,1
17,21,12,-4.093116,27.182900,-1.481884,0.000000,1
18,21,12,-3.330362,27.182900,-1.481884,0.000000,1
19,21,12,-2.567608,27.182900,-1.481884,0.000000,1
20,21,12,-1.804854,27.182900,-1.481884,0.000000,1
21,21,12,-1.042100,27.182900,-1.481884,0.000000,1
22,21,12,-0.279347,27.182900,-1.481884,0.000000,1
23,21,12,0.483407,27.182900,-1.481884,0.000000,1
24,21,12,1.246161,27.182900,-1.481884,0.000000,1
25,21,12,2.008915,27.182900,-1.481884,0.000000,1
26,21,12,2.771668,27.182900,-1.481884,0.000000,1
27,21,12,3.534422,27.182900,-1.481884,0.000000,1
28,21,12,4.297176,27.182900,-1.481884,0.001001,1
29,21,12,5.059930,27.182900,-1.481884,0.325506,0
0,22,12,-17.059930,27.945653,-1.481884,2.437161,0
1,22,12,-16.297176,27.945653,-1.481884,1.761793,0
2,22,12,-15.534422,27.945653,-1.481884,1.096742,0
3,22,12,-14.771668,27.945653,-1.481884,0.444371,0
4,22,12,-14.008915,27.945653,-1.481884,0.007775,1
5,22,12,-13.246161,27.945653,-1.481884,0.000001,1
6,22,12,-12.483407,27.945653,-1.481884,0.000000,1
7,22,12,-11.720653,27.945653,-1.481884,0.000000,1
8,22,12,-10.957900,27.945653,-1.481884,0.000000,1
9,22,12,-10.195146,27.945653,-1.481884,0.000000,1
10,22,12,-9.432392,27.945653,-1.481884,0.000000,1
11,22,12,-8.669638,27.945653,-1.481884,0.000000,1
12,22,12,-7.906884,27.945653,-1.481884,0.000000,1
13,22,12,-7.144131,27.945653,-1.481884,0.000000,1
14,22,12,-6.381377,27.945653,-1.481884,0.000000,1
15,22,12,-5.618623,27.945653,-1.481884,0.000000,1
16,22,12,-4.855869,27.945653,-1.481884,0.000000,1
17,22,12,-4.093116,27.945653,-1.481884,0.000000,1
18,22,12,-3.330362,27.945653,-1.481884,0.000000,1
19,22,12,-2.567608,27.945653,-1.481884,0.000000,1
20,22,12,-1.804854,27.945653,-1.481884,0.000000,1
21,22,12,-1.042100,27.945653,-1.481884,0.000000,1
22,22,12,-0.279347,27.945653,-1.481884,0.000000,1
23,22,12,0.483407,27.945653,-1.481884,0.000000,1
24,22,12,1.246161,27.945653,-1.481884,0.000000,1
25,22,12,2.008915,27.945653,-1.481884,0.000000,1
26,22,12,2.771668,27.945653,-1.481884,0.000000,1
27,22,12,3.534422,27.945653,-1.481884,0.000001,1
28,22,12,4.297176,27.945653,-1.481884,0.087899,0
29,22,12,5.059930,27.945653,-1.481884,0.689036,0
0,23,12,-17.059930,28.708407,-1.481884,2.789333,0
1,23,12,-16.297176,28.708407,-1.481884,2.131966,0
2,23,12,-15.534422,28.708407,-1.481884,1.486505,0
3,23,12,-14.771668,28.708407,-1.481884,0.854884,0
4,23,12,-14.008915,28.708407,-1.481884,0.245287,0
5,23,12,-13.246161,28.708407,-1.481884,0.000457,1
6,23,12,-12.483407,28.708407,-1.481884,0.000000,1
7,23,12,-11.720653,28.708407,-1.481884,0.000000,1
8,23,12,-10.957900,28.708407,-1.481884,0.000000,1
9,23,12,-10.195146,28.708407,-1.481884,0.000000,1
10,23,12,-9.432392,28.708407,-1.481884,0.000000,1
11,23,12,-8.669638,28.708407,-1.481884,0.000000,1
12,23,12,-7.906884,28.708407,-1.481884,0.000000,1
13,23,12,-7.144131,28.708407,-1.481884,0.000000,1
14,23,12,-6.381377,28.708407,-1.481884,0.000000,1
15,23,12,-5.618623,28.708407,-1.481884,0.000000,1
16,23,12,-4.855869,28.708407,-1.481884,0.000000,1
17,23,12,-4.093116,28.708407,-1.481884,0.000000,1
18,23,12,-3.330362,28.708407,-1.481884,0.000000,1
19,23,12,-2.567608,28.708407,-1.481884,0.000000,1
20,23,12,-1.804854,28.708407,-1.481884,0.000000,1
21,23,12,-1.042100,28.708407,-1.481884,0.000000,1
22,23,12,-0.279347,28.708407,-1.481884,0.000000,1
23,23,12,0.483407,28.708407,-1.481884,0.000000,1
24,23,12,1.246161,28.708407,-1.481884,0.000000,1
25,23,12,2.008915,28.708407,-1.481884,0.000000,1
26,23,12,2.771668,28.708407,-1.481884,0.000004,1
27,23,12,3.534422,28.708407,-1.481884,0.015542,0
28,23,12,4.297176,28.708407,-1.481884,0.470339,0
29,23,12,5.059930,28.708407,-1.481884,1.091821,0
0,24,12,-17.059930,29.471161,-1.481884,3.173635,0
1,24,12,-16.297176,29.471161,-1.481884,2.534822,0
2,24,12,-15.534422,29.471161,-1.481884,1.909379,0
3,24,12,-14.771668,29.471161,-1.481884,1.299331,0
4,24,12,-14.008915,29.471161,-1.481884,0.707087,0
5,24,12,-13.246161,29.471161,-1.481884,0.152462,0
6,24,12,-12.483407,29.471161,-1.481884,0.000046,1
7,24,12,-11.720653,29.471161,-1.481884,0.000000,1
8,24,12,-10.957900,29.471161,-1.481884,0.000000,1
9,24,12,-10.195146,29.471161,-1.481884,0.000000,1
10,24,12,-9.432392,29.471161,-1.481884,0.000000,1
11,24,12,-8.669638,29.471161,-1.481884,0.000000,1
12,24,12,-7.906884,29.471161,-1.481884,0.000000,1
13,24,12,-7.144131,29.471161,-1.481884,0.000000,1
14,24,12,-6.381377,29.471161,-1.481884,0.000000,1
15,24,12,-5.618623,29.471161,-1.481884,0.000000,1
16,24,12,-4.855869,29.471161,-1.481884,0.000000,1
17,24,12,-4.093116,29.471161,-1.481884,0.000000,1
18,24,12,-3.330362,29.471161,-1.481884,0.000000,1
19,24,12,-2.567608,29.471161,-1.481884,0.000000,1
20,24,12,-1.804854,29.471161,-1.481884,0.000000,1
21,24,12,-1.042100,29.471161,-1.481884,0.000000,1
22,24,12,-0.279347,29.471161,-1.481884,0.000000,1
23,24,12,0.483407,29.471161,-1.481884,0.000000,1
24,24,12,1.246161,29.471161,-1.481884,0.000000,1
25,24,12,2.008915,29.471161,-1.481884,0.000006,1
26,24,12,2.771668,29.471161,-1.481884,0.004835,1
27,24,12,3.534422,29.471161,-1.481884,0.350378,0
28,24,12,4.297176,29.471161,-1.481884,0.928638,0
29,24,12,5.059930,29.471161,-1.481884,1.527929,0
0,25,12,-17.059930,30.233915,-1.481884,3.587542,0
1,25,12,-16.297176,30.233915,-1.481884,2.967551,0
2,25,12,-15.534422,30.233915,-1.481884,2.362242,0
3,25,12,-14.771668,30.233915,-1.481884,1.773688,0
4,25,12,-14.008915,30.233915,-1.481884,1.204295,0
5,25,12,-13.246161,30.233915,-1.481884,0.656885,0
6,25,12,-12.483407,30.233915,-1.481884,0.150653,0
7,25,12,-11.720653,30.233915,-1.481884,0.000328,1
8,25,12,-10.957900,30.233915,-1.481884,0.000003,1
9,25,12,-10.195146,30.233915,-1.481884,0.000000,1
10,25,12,-9.432392,30.233915,-1.481884,0.000000,1
11,25,12,-8.669638,30.233915,-1.481884,0.000000,1
12,25,12,-7.906884,30.233915,-1.481884,0.000000,1
13,25,12,-7.144131,30.233915,-1.481884,0.000000,1
14,25,12,-6.381377,30.233915,-1.481884,0.000000,1
15,25,12,-5.618623,30.233915,-1.481884,0.000000,1
16,25,12,-4.855869,30.233915,-1.481884,0.000000,1
17,25,12,-4.093116,30.233915,-1.481884,0.000000,1
18,25,12,-3.330362,30.233915,-1.481884,0.000000,1
19,25,12,-2.567608,30.233915,-1.481884,0.000000,1
20,25,12,-1.804854,30.233915,-1.481884,0.000000,1
21,25,12,-1.042100,30.233915,-1.481884,0.000000,1
22,25,12,-0.279347,30.233915,-1.481884,0.000000,1
23,25,12,0.483407,30.233915,-1.481884,0.000000,1
24,25,12,1.246161,30.233915,-1.481884,0.000035,1
25,25,12,2.008915,30.233915,-1.481884,0.006106,1
26,25,12,2.771668,30.233915,-1.481884,0.330552,0
27,25,12,3.534422,30.233915,-1.481884,0.860971,0
28,25,12,4.297176,30.233915,-1.481884,1.417060,0
29,25,12,5.059930,30.233915,-1.481884,1.994001,0
0,26,12,-17.059930,30.996668,-1.481884,4.028624,0
1,26,12,-16.297176,30.996668,-1.481884,3.427482,0
2,26,12,-15.534422,30.996668,-1.481884,2.842169,0
3,26,12,-14.771668,30.996668,-1.481884,2.274767,0
4,26,12,-14.008915,30.996668,-1.481884,1.727652,0
5,26,12,-13.246161,30.996668,-1.481884,1.203536,0
6,26,12,-12.483407,30.996668,-1.481884,0.705498,0
7,26,12,-11.720653,30.996668,-1.481884,0.241513,0
8,26,12,-10.957900,30.996668,-1.481884,0.001130,1
9,26,12,-10.195146,30.996668,-1.481884,0.000132,1
10,26,12,-9.432392,30.996668,-1.481884,0.000001,1
11,26,12,-8.669638,30.996668,-1.481884,0.000000,1
12,26,12,-7.906884,30.996668,-1.481884,0.000000,1
13,26,12,-7.144131,30.996668,-1.481884,0.000000,1
14,26,12,-6.381377,30.996668,-1.481884,0.000000,1
15,26,12,-5.618623,30.996668,-1.481884,0.000000,1
16,26,12,-4.855869,30.996668,-1.481884,0.000000,1
17,26,12,-4.093116,30.996668,-1.481884,0.000000,1
18,26,12,-3.330362,30.996668,-1.481884,0.000000,1
19,26,12,-2.567608,30.996668,-1.481884,0.000000,1
20,26,12,-1.804854,30.996668,-1.481884,0.000000,1
21,26,12,-1.042100,30.996668,-1.481884,0.000000,1
22,26,12,-0.279347,30.996668,-1.481884,0.000006,1
23,26,12,0.483407,30.996668,-1.481884,0.000625,1
24,26,12,1.246161,30.996668,-1.481884,0.035874,0
25,26,12,2.008915,30.996668,-1.481884,0.410880,0
26,26,12,2.771668,30.996668,-1.481884,0.890435,0
27,26,12,3.534422,30.996668,-1.481884,1.398721,0
28,26,12,4.297176,30.996668,-1.481884,1.931869,0
29,26,12,5.059930,30.996668,-1.481884,2.486951,0
0,27,12,-17.059930,31.759422,-1.481884,4.494573,0
1,27,12,-16.297176,31.759422,-1.481884,3.912113,0
2,27,12,-15.534422,31.759422,-1.481884,3.346462,0
3,27,12,-14.771668,31.759422,-1.481884,2.799675,0
4,27,12,-14.008915,31.759422,-1.481884,2.274068,0
5,27,12,-13.246161,31.759422,-1.481884,1.772235,0
6,27,12,-12.483407,31.759422,-1.481884,1.297069,0
7,27,12,-11.720653,31.759422,-1.481884,0.851754,0
8,27,12,-10.957900,31.759422,-1.481884,0.440060,0
9,27,12,-10.195146,31.759422,-1.481884,0.090174,0
10,27,12,-9.432392,31.759422,-1.481884,0.005807,1
11,27,12,-8.669638,31.759422,-1.481884,0.000523,1
12,27,12,-7.906884,31.759422,-1.481884,0.000026,1
13,27,12,-7.144131,31.759422,-1.481884,0.000002,1
14,27,12,-6.381377,31.759422,-1.481884,0.000000,1
15,27,12,-5.618623,31.759422,-1.481884,0.000000,1
16,27,12,-4.855869,31.759422,-1.481884,0.000000,1
17,27,12,-4.093116,31.759422,-1.481884,0.000000,1
18,27,12,-3.330362,31.759422,-1.481884,0.000001,1
19,27,12,-2.567608,31.759422,-1.481884,0.000005,1
20,27,12,-1.804854,31.759422,-1.481884,0.000080,1
21,27,12,-1.042100,31.759422,-1.481884,0.001558,1
22,27,12,-0.279347,31.759422,-1.481884,0.001504,1
23,27,12,0.483407,31.759422,-1.481884,0.207448,0
24,27,12,1.246161,31.759422,-1.481884,0.591354,0
25,27,12,2.008915,31.759422,-1.481884,1.016324,0
26,27,12,2.771668,31.759422,-1.481884,1.473314,0
27,27,12,3.534422,31.759422,-1.481884,1.958917,0
28,27,12,4.297176,31.759422,-1.481884,2.470058,0
29,27,12,5.059930,31.759422,-1.481884,3.003960,0
0,28,12,-17.059930,32.522176,-1.481884,4.983227,0
1,28,12,-16.297176,32.522176,-1.481884,4.419129,0
2,28,12,-15.534422,32.522176,-1.481884,3.872658,0
3,28,12,-14.771668,32.522176,-1.481884,3.345815,0
4,28,12,-14.008915,32.522176,-1.481884,2.840828,0
5,28,12,-13.246161,32.522176,-1.481884,2.360159,0
6,28,12,-12.483407,32.522176,-1.481884,1.906505,0
7,28,12,-11.720653,32.522176,-1.481884,1.482791,0
8,28,12,-10.957900,32.522176,-1.481884,1.092143,0
9,28,12,-10.195146,32.522176,-1.481884,0.737841,0
10,28,12,-9.432392,32.522176,-1.481884,0.423478,0
11,28,12,-8.669638,32.522176,-1.481884,0.158077,0
12,28,12,-7.906884,32.522176,-1.481884,0.007286,1
13,28,12,-7.144131,32.522176,-1.481884,0.032303,0
14,28,12,-6.381377,32.522176,-1.481884,0.020804,0
15,28,12,-5.618623,32.522176,-1.481884,0.015936,0
16,28,12,-4.855869,32.522176,-1.481884,0.015356,0
17,28,12,-4.093116,32.522176,-1.481884,0.016993,0
18,28,12,-3.330362,32.522176,-1.481884,0.024708,0
19,28,12,-2.567608,32.522176,-1.481884,0.033242,0
20,28,12,-1.804854,32.522176,-1.481884,0.037323,0
21,28,12,-1.042100,32.522176,-1.481884,0.251068,0
22,28,12,-0.279347,32.522176,-1.481884,0.537307,0
23,28,12,0.483407,32.522176,-1.481884,0.867253,0
24,28,12,1.246161,32.522176,-1.481884,1.235685,0
25,28,12,2.008915,32.522176,-1.481884,1.639208,0
26,28,12,2.771668,32.522176,-1.481884,2.074594,0
27,28,12,3.534422,32.522176,-1.481884,2.538789,0
28,28,12,4.297176,32.522176,-1.481884,3.028954,0
29,28,12,5.059930,32.522176,-1.481884,3.542477,0
0,29,12,-17.059930,33.284930,-1.481884,5.492578,0
1,29,12,-16.297176,33.284930,-1.481884,4.946407,0
2,29,12,-15.534422,33.284930,-1.481884,4.418527,0
3,29,12,-14.771668,33.284930,-1.481884,3.910867,0
4,29,12,-14.008915,33.284930,-1.481884,3.425551,0
5,29,12,-13.246161,33.284930,-1.481884,2.964893,0
6,29,12,-12.483407,33.284930,-1.481884,2.531394,0
7,29,12,-11.720653,33.284930,-1.481884,2.127727,0
8,29,12,-10.957900,33.284930,-1.481884,1.756705,0
9,29,12,-10.195146,33.284930,-1.481884,1.421231,0
10,29,12,-9.432392,33.284930,-1.481884,1.124236,0
11,29,12,-8.669638,33.284930,-1.481884,0.868588,0
12,29,12,-7.906884,33.284930,-1.481884,0.656989,0
13,29,12,-7.144131,33.284930,-1.481884,0.491874,0
14,29,12,-6.381377,33.284930,-1.481884,0.375265,0
15,29,12,-5.618623,33.284930,-1.481884,0.308604,0
16,29,12,-4.855869,33.284930,-1.481884,0.292729,0
17,29,12,-4.093116,33.284930,-1.481884,0.327860,0
18,29,12,-3.330362,33.284930,-1.481884,0.413527,0
19,29,12,-2.567608,33.284930,-1.481884,0.548671,0
20,29,12,-1.804854,33.284930,-1.481884,0.731617,0
21,29,12,-1.042100,33.284930,-1.481884,0.960166,0
22,29,12,-0.279347,33.284930,-1.481884,1.231769,0
23,29,12,0.483407,33.284930,-1.481884,1.543649,0
24,29,12,1.246161,33.284930,-1.481884,1.892902,0
25,29,12,2.008915,33.284930,-1.481884,2.276599,0
26,29,12,2.771668,33.284930,-1.481884,2.691864,0
27,29,12,3.534422,33.284930,-1.481884,3.135932,0
28,29,12,4.297176,33.284930,-1.481884,3.606194,0
29,29,12,5.059930,33.284930,-1.481884,4.100215,0
0,0,13,-17.059930,11.165070,-0.719131,5.138039,0
1,0,13,-16.297176,11.165070,-0.719131,4.579515,0
2,0,13,-15.534422,11.165070,-0.719131,4.038839,0
3,0,13,-14.771668,11.165070,-0.719131,3.517991,0
4,0,13,-14.008915,11.165070,-0.719131,3.019167,0
5,0,13,-13.246161,11.165070,-0.719131,2.544786,0
6,0,13,-12.483407,11.165070,-0.719131,2.097485,0
7,0,13,-11.720653,11.165070,-0.719131,1.680109,0
8,0,13,-10.957900,11.165070,-0.719131,1.295686,0
9,0,13,-10.195146,11.165070,-0.719131,0.947372,0
10,0,13,-9.432392,11.165070,-0.719131,0.638437,0
11,0,13,-8.669638,11.165070,-0.719131,0.373118,0
12,0,13,-7.906884,11.165070,-0.719131,0.164530,0
13,0,13,-7.144131,11.165070,-0.719131,0.042012,0
14,0,13,-6.381377,11.165070,-0.719131,0.004902,1
15,0,13,-5.618623,11.165070,-0.719131,0.031371,0
16,0,13,-4.855869,11.165070,-0.719131,0.048516,0
17,0,13,-4.093116,11.165070,-0.719131,0.020788,0
18,0,13,-3.330362,11.165070,-0.719131,0.007468,1
19,0,13,-2.567608,11.165070,-0.719131,0.077101,0
20,0,13,-1.804854,11.165070,-0.719131,0.234922,0
21,0,13,-1.042100,11.165070,-0.719131,0.467821,0
22,0,13,-0.279347,11.165070,-0.719131,0.750344,0
23,0,13,0.483407,11.165070,-0.719131,1.074558,0
24,0,13,1.246161,11.165070,-0.719131,1.436896,0
25,0,13,2.008915,11.165070,-0.719131,1.834138,0
26,0,13,2.771668,11.165070,-0.719131,2.263170,0
27,0,13,3.534422,11.165070,-0.719131,2.721029,0
28,0,13,4.297176,11.165070,-0.719131,3.204946,0
29,0,13,5.059930,11.165070,-0.719131,3.712365,0
0,1,13,-17.059930,11.927824,-0.719131,4.639032,0
1,1,13,-16.297176,11.927824,-0.719131,4.062126,0
2,1,13,-15.534422,11.927824,-0.719131,3.502291,0
3,1,13,-14.771668,11.927824,-0.719131,2.961569,0
4,1,13,-14.008915,11.927824,-0.719131,2.442251,0
5,1,13,-13.246161,11.927824,-0.719131,1.946894,0
6,1,13,-12.483407,11.927824,-0.719131,1.478333,0
7,1,13,-11.720653,11.927824,-0.719131,1.039672,0
8,1,13,-10.957900,11.927824,-0.719131,0.634339,0
9,1,13,-10.195146,11.927824,-0.719131,0.270717,0
10,1,13,-9.432392,11.927824,-0.719131,0.036965,0
11,1,13,-8.669638,11.927824,-0.719131,0.000860,1
12,1,13,-7.906884,11.927824,-0.719131,0.000017,1
13,1,13,-7.144131,11.927824,-0.719131,0.000006,1
14,1,13,-6.381377,11.927824,-0.719131,0.000002,1
15,1,13,-5.618623,11.927824,-0.719131,0.000002,1
16,1,13,-4.855869,11.927824,-0.719131,0.000002,1
17,1,13,-4.093116,11.927824,-0.719131,0.000002,1
18,1,13,-3.330362,11.927824,-0.719131,0.000003,1
19,1,13,-2.567608,11.927824,-0.719131,0.000010,1
20,1,13,-1.804854,11.927824,-0.719131,0.000014,1
21,1,13,-1.042100,11.927824,-0.719131,0.004277,1
22,1,13,-0.279347,11.927824,-0.719131,0.096944,0
23,1,13,0.483407,11.927824,-0.719131,0.401516,0
24,1,13,1.246161,11.927824,-0.719131,0.783359,0
25,1,13,2.008915,11.927824,-0.719131,1.201728,0
26,1,13,2.771668,11.927824,-0.719131,1.652071,0
27,1,13,3.534422,11.927824,-0.719131,2.131110,0
28,1,13,4.297176,11.927824,-0.719131,2.635840,0
29,1,13,5.059930,11.927824,-0.719131,3.163534,0
0,2,13,-17.059930,12.690578,-0.719131,4.161859,0
1,2,13,-16.297176,12.690578,-0.719131,3.566183,0
2,2,13,-15.534422,12.690578,-0.719131,2.986639,0
3,2,13,-14.771668,12.690578,-0.719131,2.425302,0
4,2,13,-14.008915,12.690578,-0.719131,1.884537,0
5,2,13,-13.246161,12.690578,-0.719131,1.367023,0
6,2,13,-12.483407,12.690578,-0.719131,0.875781,0
7,2,13,-11.720653,12.690578,-0.719131,0.415172,0
8,2,13,-10.957900,12.690578,-0.719131,0.058621,0
9,2,13,-10.195146,12.690578,-0.719131,0.000551,1
10,2,13,-9.432392,12.690578,-0.719131,0.000001,1
11,2,13,-8.669638,12.690578,-0.719131,0.000000,1
12,2,13,-7.906884,12.690578,-0.719131,0.000000,1
13,2,13,-7.144131,12.690578,-0.719131,0.000000,1
14,2,13,-6.381377,12.690578,-0.719131,0.000000,1
15,2,13,-5.618623,12.690578,-0.719131,0.000000,1
16,2,13,-4.855869,12.690578,-0.719131,0.000000,1
17,2,13,-4.093116,12.690578,-0.719131,0.000000,1
18,2,13,-3.330362,12.690578,-0.719131,0.000000,1
19,2,13,-2.567608,12.690578,-0.719131,0.000000,1
20,2,13,-1.804854,12.690578,-0.719131,0.000000,1
21,2,13,-1.042100,12.690578,-0.719131,0.000000,1
22,2,13,-0.279347,12.690578,-0.719131,0.000013,1
23,2,13,0.483407,12.690578,-0.719131,0.004158,1
24,2,13,1.246161,12.690578,-0.719131,0.162492,0
25,2,13,2.008915,12.690578,-0.719131,0.585042,0
26,2,13,2.771668,12.690578,-0.719131,1.058136,0
27,2,13,3.534422,12.690578,-0.719131,1.559686,0
28,2,13,4.297176,12.690578,-0.719131,2.086323,0
29,2,13,5.059930,12.690578,-0.719131,2.635160,0
0,3,13,-17.059930,13.453332,-0.719131,3.708634,0
1,3,13,-16.297176,13.453332,-0.719131,3.093936,0
2,3,13,-15.534422,13.453332,-0.719131,2.494260,0
3,3,13,-14.771668,13.453332,-0.719131,1.911684,0
4,3,13,-14.008915,13.453332,-0.719131,1.348609,0
5,3,13,-13.246161,13.453332,-0.719131,0.807818,0
6,3,13,-12.483407,13.453332,-0.719131,0.296567,0
7,3,13,-11.720653,13.453332,-0.719131,0.010106,0
8,3,13,-10.957900,13.453332,-0.719131,0.000013,1
9,3,13,-10.195146,13.453332,-0.719131,0.000000,1
10,3,13,-9.432392,13.453332,-0.719131,0.000000,1
11,3,13,-8.669638,13.453332,-0.719131,0.000000,1
12,3,13,-7.906884,13.453332,-0.719131,0.000000,1
13,3,13,-7.144131,13.453332,-0.719131,0.000000,1
14,3,13,-6.381377,13.453332,-0.719131,0.000000,1
15,3,13,-5.618623,13.453332,-0.719131,0.000000,1
16,3,13,-4.855869,13.453332,-0.719131,0.000000,1
17,3,13,-4.093116,13.453332,-0.719131,0.000000,1
18,3,13,-3.330362,13.453332,-0.719131,0.000000,1
19,3,13,-2.567608,13.453332,-0.719131,0.000000,1
20,3,13,-1.804854,13.453332,-0.719131,0.000000,1
21,3,13,-1.042100,13.453332,-0.719131,0.000000,1
22,3,13,-0.279347,13.453332,-0.719131,0.000000,1
23,3,13,0.483407,13.453332,-0.719131,0.000000,1
24,3,13,1.246161,13.453332,-0.719131,0.000202,1
25,3,13,2.008915,13.453332,-0.719131,0.059439,0
26,3,13,2.771668,13.453332,-0.719131,0.484471,0
27,3,13,3.534422,13.453332,-0.719131,1.009379,0
28,3,13,4.297176,13.453332,-0.719131,1.558947,0
29,3,13,5.059930,13.453332,-0.719131,2.129697,0
0,4,13,-17.059930,14.216085,-0.719131,3.281621,0
1,4,13,-16.297176,14.216085,-0.719131,2.647831,0
2,4,13,-15.534422,14.216085,-0.719131,2.027777,0
3,4,13,-14.771668,14.216085,-0.719131,1.423502,0
4,4,13,-14.008915,14.216085,-0.719131,0.837412,0
5,4,13,-13.246161,14.216085,-0.719131,0.277498,0
6,4,13,-12.483407,14.216085,-0.719131,0.004164,1
7,4,13,-11.720653,14.216085,-0.719131,0.000001,1
8,4,13,-10.957900,14.216085,-0.719131,0.000000,1
9,4,13,-10.195146,14.216085,-0.719131,0.000000,1
10,4,13,-9.432392,14.216085,-0.719131,0.000000,1
11,4,13,-8.669638,14.216085,-0.719131,0.000000,1
12,4,13,-7.906884,14.216085,-0.719131,0.000000,1
13,4,13,-7.144131,14.216085,-0.719131,0.000000,1
14,4,13,-6.381377,14.216085,-0.719131,0.000000,1
15,4,13,-5.618623,14.216085,-0.719131,0.000000,1
16,4,13,-4.855869,14.216085,-0.719131,0.000000,1
17,4,13,-4.093116,14.216085,-0.719131,0.000000,1
18,4,13,-3.330362,14.216085,-0.719131,0.000000,1
19,4,13,-2.567608,14.216085,-0.719131,0.000000,1
20,4,13,-1.804854,14.216085,-0.719131,0.000000,1
