ix,iy,iz,x,y,z,posErr,ok
1,8,7,-12.346354,24.984766,-5.401823,0.000000,1
2,8,7,-10.759766,24.984766,-5.401823,0.000000,1
3,8,7,-9.173177,24.984766,-5.401823,0.000000,1
4,8,7,-7.586589,24.984766,-5.401823,0.000000,1
5,8,7,-6.000000,24.984766,-5.401823,0.000000,1
6,8,7,-4.413411,24.984766,-5.401823,0.000000,1
7,8,7,-2.826823,24.984766,-5.401823,0.000000,1
8,8,7,-1.240234,24.984766,-5.401823,0.000000,1
9,8,7,0.346354,24.984766,-5.401823,0.000000,1
10,8,7,1.932943,24.984766,-5.401823,0.000000,1
0,9,7,-13.932943,26.571354,-5.401823,0.309193,0
1,9,7,-12.346354,26.571354,-5.401823,0.000000,1
2,9,7,-10.759766,26.571354,-5.401823,0.000000,1
3,9,7,-9.173177,26.571354,-5.401823,0.000000,1
4,9,7,-7.586589,26.571354,-5.401823,0.000000,1
5,9,7,-6.000000,26.571354,-5.401823,0.000000,1
6,9,7,-4.413411,26.571354,-5.401823,0.000000,1
7,9,7,-2.826823,26.571354,-5.401823,0.000000,1
8,9,7,-1.240234,26.571354,-5.401823,0.000000,1
9,9,7,0.346354,26.571354,-5.401823,0.000000,1
10,9,7,1.932943,26.571354,-5.401823,0.000000,1
0,10,7,-13.932943,28.157943,-5.401823,1.029955,0
1,10,7,-12.346354,28.157943,-5.401823,0.027501,0
2,10,7,-10.759766,28.157943,-5.401823,0.000000,1
3,10,7,-9.173177,28.157943,-5.401823,0.000000,1
4,10,7,-7.586589,28.157943,-5.401823,0.000000,1
5,10,7,-6.000000,28.157943,-5.401823,0.000000,1
6,10,7,-4.413411,28.157943,-5.401823,0.000000,1
7,10,7,-2.826823,28.157943,-5.401823,0.000000,1
8,10,7,-1.240234,28.157943,-5.401823,0.000000,1
9,10,7,0.346354,28.157943,-5.401823,0.000000,1
10,10,7,1.932943,28.157943,-5.401823,0.000593,1
0,0,8,-13.932943,12.292057,-3.815234,2.642915,0
1,0,8,-12.346354,12.292057,-3.815234,1.667929,0
2,0,8,-10.759766,12.292057,-3.815234,0.825167,0
3,0,8,-9.173177,12.292057,-3.815234,0.162820,0
4,0,8,-7.586589,12.292057,-3.815234,0.001211,1
5,0,8,-6.000000,12.292057,-3.815234,0.000009,1
6,0,8,-4.413411,12.292057,-3.815234,0.000004,1
7,0,8,-2.826823,12.292057,-3.815234,0.000281,1
8,0,8,-1.240234,12.292057,-3.815234,0.063641,0
9,0,8,0.346354,12.292057,-3.815234,0.630985,0
10,0,8,1.932943,12.292057,-3.815234,1.434440,0
0,1,8,-13.932943,13.878646,-3.815234,1.571183,0
1,1,8,-12.346354,13.878646,-3.815234,0.506802,0
2,1,8,-10.759766,13.878646,-3.815234,0.000461,1
3,1,8,-9.173177,13.878646,-3.815234,0.000000,1
4,1,8,-7.586589,13.878646,-3.815234,0.000000,1
5,1,8,-6.000000,13.878646,-3.815234,0.000000,1
6,1,8,-4.413411,13.878646,-3.815234,0.000000,1
7,1,8,-2.826823,13.878646,-3.815234,0.000000,1
8,1,8,-1.240234,13.878646,-3.815234,0.000000,1
9,1,8,0.346354,13.878646,-3.815234,0.000015,1
10,1,8,1.932943,13.878646,-3.815234,0.255698,0
0,2,8,-13.932943,15.465234,-3.815234,0.617052,0
1,2,8,-12.346354,15.465234,-3.815234,0.000084,1
2,2,8,-10.759766,15.465234,-3.815234,0.000000,1
3,2,8,-9.173177,15.465234,-3.815234,0.000000,1
4,2,8,-7.586589,15.465234,-3.815234,0.000000,1
5,2,8,-6.000000,15.465234,-3.815234,0.000000,1
6,2,8,-4.413411,15.465234,-3.815234,0.000000,1
7,2,8,-2.826823,15.465234,-3.815234,0.000000,1
8,2,8,-1.240234,15.465234,-3.815234,0.000000,1
9,2,8,0.346354,15.465234,-3.815234,0.000000,1
10,2,8,1.932943,15.465234,-3.815234,0.000001,1
0,3,8,-13.932943,17.051823,-3.815234,0.011025,0
1,3,8,-12.346354,17.051823,-3.815234,0.000000,1
2,3,8,-10.759766,17.051823,-3.815234,0.000000,1
3,3,8,-9.173177,17.051823,-3.815234,0.000000,1
4,3,8,-7.586589,17.051823,-3.815234,0.000000,1
5,3,8,-6.000000,17.051823,-3.815234,0.000000,1
6,3,8,-4.413411,17.051823,-3.815234,0.000000,1
7,3,8,-2.826823,17.051823,-3.815234,0.000000,1
8,3,8,-1.240234,17.051823,-3.815234,0.000000,1
9,3,8,0.346354,17.051823,-3.815234,0.000000,1
10,3,8,1.932943,17.051823,-3.815234,0.000000,1
0,4,8,-13.932943,18.638411,-3.815234,0.000001,1
1,4,8,-12.346354,18.638411,-3.815234,0.000000,1
2,4,8,-10.759766,18.638411,-3.815234,0.000000,1
3,4,8,-9.173177,18.638411,-3.815234,0.000000,1
4,4,8,-7.586589,18.638411,-3.815234,0.000000,1
5,4,8,-6.000000,18.638411,-3.815234,0.000000,1
6,4,8,-4.413411,18.638411,-3.815234,0.000000,1
7,4,8,-2.826823,18.638411,-3.815234,0.000000,1
8,4,8,-1.240234,18.638411,-3.815234,0.000000,1
9,4,8,0.346354,18.638411,-3.815234,0.000000,1
10,4,8,1.932943,18.638411,-3.815234,0.000000,1
0,5,8,-13.932943,20.225000,-3.815234,0.000000,1
1,5,8,-12.346354,20.225000,-3.815234,0.000000,1
2,5,8,-10.759766,20.225000,-3.815234,0.000000,1
3,5,8,-9.173177,20.225000,-3.815234,0.000000,1
4,5,8,-7.586589,20.225000,-3.815234,0.000000,1
5,5,8,-6.000000,20.225000,-3.815234,0.000000,1
6,5,8,-4.413411,20.225000,-3.815234,0.000000,1
7,5,8,-2.826823,20.225000,-3.815234,0.000000,1
8,5,8,-1.240234,20.225000,-3.815234,0.000000,1
9,5,8,0.346354,20.225000,-3.815234,0.000000,1
10,5,8,1.932943,20.225000,-3.815234,0.000000,1
0,6,8,-13.932943,21.811589,-3.815234,0.000000,1
1,6,8,-12.346354,21.811589,-3.815234,0.000000,1
2,6,8,-10.759766,21.811589,-3.815234,0.000000,1
3,6,8,-9.173177,21.811589,-3.815234,0.000000,1
4,6,8,-7.586589,21.811589,-3.815234,0.000000,1
5,6,8,-6.000000,21.811589,-3.815234,0.000009,1
6,6,8,-4.413411,21.811589,-3.815234,0.000015,1
7,6,8,-2.826823,21.811589,-3.815234,0.000000,1
8,6,8,-1.240234,21.811589,-3.815234,0.000000,1
9,6,8,0.346354,21.811589,-3.815234,0.000000,1
10,6,8,1.932943,21.811589,-3.815234,0.000000,1
0,7,8,-13.932943,23.398177,-3.815234,0.000000,1
1,7,8,-12.346354,23.398177,-3.815234,0.000000,1
2,7,8,-10.759766,23.398177,-3.815234,0.000000,1
3,7,8,-9.173177,23.398177,-3.815234,0.000000,1
4,7,8,-7.586589,23.398177,-3.815234,0.000000,1
5,7,8,-6.000000,23.398177,-3.815234,0.000004,1
6,7,8,-4.413411,23.398177,-3.815234,0.000008,1
7,7,8,-2.826823,23.398177,-3.815234,0.000000,1
8,7,8,-1.240234,23.398177,-3.815234,0.000000,1
9,7,8,0.346354,23.398177,-3.815234,0.000000,1
10,7,8,1.932943,23.398177,-3.815234,0.000000,1
0,8,8,-13.932943,24.984766,-3.815234,0.000000,1
1,8,8,-12.346354,24.984766,-3.815234,0.000000,1
2,8,8,-10.759766,24.984766,-3.815234,0.000000,1
3,8,8,-9.173177,24.984766,-3.815234,0.000000,1
4,8,8,-7.586589,24.984766,-3.815234,0.000000,1
5,8,8,-6.000000,24.984766,-3.815234,0.000000,1
6,8,8,-4.413411,24.984766,-3.815234,0.000000,1
7,8,8,-2.826823,24.984766,-3.815234,0.000000,1
8,8,8,-1.240234,24.984766,-3.815234,0.000000,1
9,8,8,0.346354,24.984766,-3.815234,0.000000,1
10,8,8,1.932943,24.984766,-3.815234,0.000000,1
0,9,8,-13.932943,26.571354,-3.815234,0.000926,1
1,9,8,-12.346354,26.571354,-3.815234,0.000000,1
2,9,8,-10.759766,26.571354,-3.815234,0.000000,1
3,9,8,-9.173177,26.571354,-3.815234,0.000000,1
4,9,8,-7.586589,26.571354,-3.815234,0.000000,1
5,9,8,-6.000000,26.571354,-3.815234,0.000000,1
6,9,8,-4.413411,26.571354,-3.815234,0.000000,1
7,9,8,-2.826823,26.571354,-3.815234,0.000000,1
8,9,8,-1.240234,26.571354,-3.815234,0.000000,1
9,9,8,0.346354,26.571354,-3.815234,0.000000,1
10,9,8,1.932943,26.571354,-3.815234,0.000000,1
0,10,8,-13.932943,28.157943,-3.815234,0.411704,0
1,10,8,-12.346354,28.157943,-3.815234,0.000001,1
2,10,8,-10.759766,28.157943,-3.815234,0.000000,1
3,10,8,-9.173177,28.157943,-3.815234,0.000000,1
4,10,8,-7.586589,28.157943,-3.815234,0.000000,1
5,10,8,-6.000000,28.157943,-3.815234,0.000000,1
6,10,8,-4.413411,28.157943,-3.815234,0.000000,1
7,10,8,-2.826823,28.157943,-3.815234,0.000000,1
8,10,8,-1.240234,28.157943,-3.815234,0.000000,1
9,10,8,0.346354,28.157943,-3.815234,0.000000,1
10,10,8,1.932943,28.157943,-3.815234,0.000000,1
0,0,9,-13.932943,12.292057,-2.228646,2.289235,0
1,0,9,-12.346354,12.292057,-2.228646,1.286418,0
2,0,9,-10.759766,12.292057,-2.228646,0.416698,0
3,0,9,-9.173177,12.292057,-2.228646,0.002602,1
4,0,9,-7.586589,12.292057,-2.228646,0.000000,1
5,0,9,-6.000000,12.292057,-2.228646,0.000000,1
6,0,9,-4.413411,12.292057,-2.228646,0.000000,1
7,0,9,-2.826823,12.292057,-2.228646,0.000000,1
8,0,9,-1.240234,12.292057,-2.228646,0.000244,1
9,0,9,0.346354,12.292057,-2.228646,0.223497,0
10,0,9,1.932943,12.292057,-2.228646,1.045592,0
0,1,9,-13.932943,13.878646,-2.228646,1.186667,0
1,1,9,-12.346354,13.878646,-2.228646,0.118523,0
2,1,9,-10.759766,13.878646,-2.228646,0.000000,1
3,1,9,-9.173177,13.878646,-2.228646,0.000000,1
4,1,9,-7.586589,13.878646,-2.228646,0.000000,1
5,1,9,-6.000000,13.878646,-2.228646,0.000000,1
6,1,9,-4.413411,13.878646,-2.228646,0.000000,1
7,1,9,-2.826823,13.878646,-2.228646,0.000000,1
8,1,9,-1.240234,13.878646,-2.228646,0.000000,1
9,1,9,0.346354,13.878646,-2.228646,0.000000,1
10,1,9,1.932943,13.878646,-2.228646,0.011708,0
0,2,9,-13.932943,15.465234,-2.228646,0.211207,0
1,2,9,-12.346354,15.465234,-2.228646,0.000000,1
2,2,9,-10.759766,15.465234,-2.228646,0.000000,1
3,2,9,-9.173177,15.465234,-2.228646,0.000000,1
4,2,9,-7.586589,15.465234,-2.228646,0.000000,1
5,2,9,-6.000000,15.465234,-2.228646,0.000000,1
6,2,9,-4.413411,15.465234,-2.228646,0.000000,1
7,2,9,-2.826823,15.465234,-2.228646,0.000000,1
8,2,9,-1.240234,15.465234,-2.228646,0.000000,1
9,2,9,0.346354,15.465234,-2.228646,0.000000,1
10,2,9,1.932943,15.465234,-2.228646,0.000000,1
0,3,9,-13.932943,17.051823,-2.228646,0.000019,1
1,3,9,-12.346354,17.051823,-2.228646,0.000000,1
2,3,9,-10.759766,17.051823,-2.228646,0.000000,1
3,3,9,-9.173177,17.051823,-2.228646,0.000000,1
4,3,9,-7.586589,17.051823,-2.228646,0.000000,1
5,3,9,-6.000000,17.051823,-2.228646,0.000000,1
6,3,9,-4.413411,17.051823,-2.228646,0.000000,1
7,3,9,-2.826823,17.051823,-2.228646,0.000000,1
8,3,9,-1.240234,17.051823,-2.228646,0.000000,1
9,3,9,0.346354,17.051823,-2.228646,0.000000,1
10,3,9,1.932943,17.051823,-2.228646,0.000000,1
0,4,9,-13.932943,18.638411,-2.228646,0.000000,1
1,4,9,-12.346354,18.638411,-2.228646,0.000000,1
2,4,9,-10.759766,18.638411,-2.228646,0.000000,1
3,4,9,-9.173177,18.638411,-2.228646,0.000000,1
4,4,9,-7.586589,18.638411,-2.228646,0.000000,1
5,4,9,-6.000000,18.638411,-2.228646,0.000005,1
6,4,9,-4.413411,18.638411,-2.228646,0.000010,1
7,4,9,-2.826823,18.638411,-2.228646,0.000000,1
8,4,9,-1.240234,18.638411,-2.228646,0.000000,1
9,4,9,0.346354,18.638411,-2.228646,0.000000,1
10,4,9,1.932943,18.638411,-2.228646,0.000000,1
0,5,9,-13.932943,20.225000,-2.228646,0.000000,1
1,5,9,-12.346354,20.225000,-2.228646,0.000000,1
2,5,9,-10.759766,20.225000,-2.228646,0.000000,1
3,5,9,-9.173177,20.225000,-2.228646,0.000000,1
4,5,9,-7.586589,20.225000,-2.228646,0.000009,1
5,5,9,-6.000000,20.225000,-2.228646,0.001946,1
6,5,9,-4.413411,20.225000,-2.228646,0.003458,1
7,5,9,-2.826823,20.225000,-2.228646,0.000064,1
8,5,9,-1.240234,20.225000,-2.228646,0.000000,1
9,5,9,0.346354,20.225000,-2.228646,0.000000,1
10,5,9,1.932943,20.225000,-2.228646,0.000000,1
0,6,9,-13.932943,21.811589,-2.228646,0.000000,1
1,6,9,-12.346354,21.811589,-2.228646,0.000000,1
2,6,9,-10.759766,21.811589,-2.228646,0.000000,1
3,6,9,-9.173177,21.811589,-2.228646,0.000000,1
4,6,9,-7.586589,21.811589,-2.228646,0.000163,1
5,6,9,-6.000000,21.811589,-2.228646,0.004290,1
6,6,9,-4.413411,21.811589,-2.228646,0.005339,1
7,6,9,-2.826823,21.811589,-2.228646,0.000598,1
8,6,9,-1.240234,21.811589,-2.228646,0.000000,1
9,6,9,0.346354,21.811589,-2.228646,0.000000,1
10,6,9,1.932943,21.811589,-2.228646,0.000000,1
0,7,9,-13.932943,23.398177,-2.228646,0.000000,1
1,7,9,-12.346354,23.398177,-2.228646,0.000000,1
2,7,9,-10.759766,23.398177,-2.228646,0.000000,1
3,7,9,-9.173177,23.398177,-2.228646,0.000000,1
4,7,9,-7.586589,23.398177,-2.228646,0.000118,1
5,7,9,-6.000000,23.398177,-2.228646,0.009211,1
6,7,9,-4.413411,23.398177,-2.228646,0.014825,0
7,7,9,-2.826823,23.398177,-2.228646,0.000562,1
8,7,9,-1.240234,23.398177,-2.228646,0.000000,1
9,7,9,0.346354,23.398177,-2.228646,0.000000,1
10,7,9,1.932943,23.398177,-2.228646,0.000000,1
0,8,9,-13.932943,24.984766,-2.228646,0.000000,1
1,8,9,-12.346354,24.984766,-2.228646,0.000000,1
2,8,9,-10.759766,24.984766,-2.228646,0.000000,1
3,8,9,-9.173177,24.984766,-2.228646,0.000000,1
4,8,9,-7.586589,24.984766,-2.228646,0.000000,1
5,8,9,-6.000000,24.984766,-2.228646,0.000093,1
6,8,9,-4.413411,24.984766,-2.228646,0.000167,1
7,8,9,-2.826823,24.984766,-2.228646,0.000003,1
8,8,9,-1.240234,24.984766,-2.228646,0.000000,1
9,8,9,0.346354,24.984766,-2.228646,0.000000,1
10,8,9,1.932943,24.984766,-2.228646,0.000000,1
0,9,9,-13.932943,26.571354,-2.228646,0.000000,1
1,9,9,-12.346354,26.571354,-2.228646,0.000000,1
2,9,9,-10.759766,26.571354,-2.228646,0.000000,1
3,9,9,-9.173177,26.571354,-2.228646,0.000000,1
4,9,9,-7.586589,26.571354,-2.228646,0.000000,1
5,9,9,-6.000000,26.571354,-2.228646,0.000000,1
6,9,9,-4.413411,26.571354,-2.228646,0.000000,1
7,9,9,-2.826823,26.571354,-2.228646,0.000000,1
8,9,9,-1.240234,26.571354,-2.228646,0.000000,1
9,9,9,0.346354,26.571354,-2.228646,0.000000,1
10,9,9,1.932943,26.571354,-2.228646,0.000000,1
0,10,9,-13.932943,28.157943,-2.228646,0.055307,0
1,10,9,-12.346354,28.157943,-2.228646,0.000000,1
2,10,9,-10.759766,28.157943,-2.228646,0.000000,1
3,10,9,-9.173177,28.157943,-2.228646,0.000000,1
4,10,9,-7.586589,28.157943,-2.228646,0.000000,1
5,10,9,-6.000000,28.157943,-2.228646,0.000000,1
6,10,9,-4.413411,28.157943,-2.228646,0.000000,1
7,10,9,-2.826823,28.157943,-2.228646,0.000000,1
8,10,9,-1.240234,28.157943,-2.228646,0.000000,1
9,10,9,0.346354,28.157943,-2.228646,0.000000,1
10,10,9,1.932943,28.157943,-2.228646,0.000000,1
0,0,10,-13.932943,12.292057,-0.642057,2.117928,0
1,0,10,-12.346354,12.292057,-0.642057,1.101028,0
2,0,10,-10.759766,12.292057,-0.642057,0.224970,0
3,0,10,-9.173177,12.292057,-0.642057,0.000084,1
4,0,10,-7.586589,12.292057,-0.642057,0.000000,1
5,0,10,-6.000000,12.292057,-0.642057,0.000000,1
6,0,10,-4.413411,12.292057,-0.642057,0.000000,1
7,0,10,-2.826823,12.292057,-0.642057,0.000000,1
8,0,10,-1.240234,12.292057,-0.642057,0.000002,1
9,0,10,0.346354,12.292057,-0.642057,0.070776,0
10,0,10,1.932943,12.292057,-0.642057,0.856470,0
0,1,10,-13.932943,13.878646,-0.642057,0.999748,0
1,1,10,-12.346354,13.878646,-0.642057,0.022709,0
2,1,10,-10.759766,13.878646,-0.642057,0.000000,1
3,1,10,-9.173177,13.878646,-0.642057,0.000000,1
4,1,10,-7.586589,13.878646,-0.642057,0.000000,1
5,1,10,-6.000000,13.878646,-0.642057,0.000000,1
6,1,10,-4.413411,13.878646,-0.642057,0.000000,1
7,1,10,-2.826823,13.878646,-0.642057,0.000000,1
8,1,10,-1.240234,13.878646,-0.642057,0.000000,1
9,1,10,0.346354,13.878646,-0.642057,0.000000,1
10,1,10,1.932943,13.878646,-0.642057,0.000765,1
0,2,10,-13.932943,15.465234,-0.642057,0.064892,0
1,2,10,-12.346354,15.465234,-0.642057,0.000000,1
2,2,10,-10.759766,15.465234,-0.642057,0.000000,1
3,2,10,-9.173177,15.465234,-0.642057,0.000000,1
4,2,10,-7.586589,15.465234,-0.642057,0.000000,1
5,2,10,-6.000000,15.465234,-0.642057,0.000000,1
6,2,10,-4.413411,15.465234,-0.642057,0.000000,1
7,2,10,-2.826823,15.465234,-0.642057,0.000000,1
8,2,10,-1.240234,15.465234,-0.642057,0.000000,1
9,2,10,0.346354,15.465234,-0.642057,0.000000,1
10,2,10,1.932943,15.465234,-0.642057,0.000000,1
0,3,10,-13.932943,17.051823,-0.642057,0.000000,1
1,3,10,-12.346354,17.051823,-0.642057,0.000000,1
2,3,10,-10.759766,17.051823,-0.642057,0.000000,1
3,3,10,-9.173177,17.051823,-0.642057,0.000000,1
4,3,10,-7.586589,17.051823,-0.642057,0.000000,1
5,3,10,-6.000000,17.051823,-0.642057,0.000000,1
6,3,10,-4.413411,17.051823,-0.642057,0.000000,1
7,3,10,-2.826823,17.051823,-0.642057,0.000000,1
8,3,10,-1.240234,17.051823,-0.642057,0.000000,1
9,3,10,0.346354,17.051823,-0.642057,0.000000,1
10,3,10,1.932943,17.051823,-0.642057,0.000000,1
0,4,10,-13.932943,18.638411,-0.642057,0.000000,1
1,4,10,-12.346354,18.638411,-0.642057,0.000000,1
2,4,10,-10.759766,18.638411,-0.642057,0.000000,1
3,4,10,-9.173177,18.638411,-0.642057,0.000000,1
4,4,10,-7.586589,18.638411,-0.642057,0.000002,1
5,4,10,-6.000000,18.638411,-0.642057,0.000513,1
6,4,10,-4.413411,18.638411,-0.642057,0.001155,1
7,4,10,-2.826823,18.638411,-0.642057,0.000011,1
8,4,10,-1.240234,18.638411,-0.642057,0.000000,1
9,4,10,0.346354,18.638411,-0.642057,0.000000,1
10,4,10,1.932943,18.638411,-0.642057,0.000000,1
0,5,10,-13.932943,20.225000,-0.642057,0.000000,1
1,5,10,-12.346354,20.225000,-0.642057,0.000000,1
2,5,10,-10.759766,20.225000,-0.642057,0.000000,1
3,5,10,-9.173177,20.225000,-0.642057,0.000000,1
4,5,10,-7.586589,20.225000,-0.642057,0.000708,1
5,5,10,-6.000000,20.225000,-0.642057,0.109324,0
6,5,10,-4.413411,20.225000,-0.642057,0.223546,0
7,5,10,-2.826823,20.225000,-0.642057,0.004031,1
8,5,10,-1.240234,20.225000,-0.642057,0.000000,1
9,5,10,0.346354,20.225000,-0.642057,0.000000,1
10,5,10,1.932943,20.225000,-0.642057,0.000000,1
0,6,10,-13.932943,21.811589,-0.642057,0.000000,1
1,6,10,-12.346354,21.811589,-0.642057,0.000000,1
2,6,10,-10.759766,21.811589,-0.642057,0.000000,1
3,6,10,-9.173177,21.811589,-0.642057,0.000001,1
4,6,10,-7.586589,21.811589,-0.642057,0.002593,1
5,6,10,-6.000000,21.811589,-0.642057,0.056808,0
6,6,10,-4.413411,21.811589,-0.642057,0.124233,0
7,6,10,-2.826823,21.811589,-0.642057,0.005586,1
8,6,10,-1.240234,21.811589,-0.642057,0.000020,1
9,6,10,0.346354,21.811589,-0.642057,0.000000,1
10,6,10,1.932943,21.811589,-0.642057,0.000000,1
0,7,10,-13.932943,23.398177,-0.642057,0.000000,1
1,7,10,-12.346354,23.398177,-0.642057,0.000000,1
2,7,10,-10.759766,23.398177,-0.642057,0.000000,1
3,7,10,-9.173177,23.398177,-0.642057,0.000001,1
4,7,10,-7.586589,23.398177,-0.642057,0.004000,1
5,7,10,-6.000000,23.398177,-0.642057,0.262389,0
6,7,10,-4.413411,23.398177,-0.642057,0.470165,0
7,7,10,-2.826823,23.398177,-0.642057,0.016835,0
8,7,10,-1.240234,23.398177,-0.642057,0.000010,1
9,7,10,0.346354,23.398177,-0.642057,0.000000,1
10,7,10,1.932943,23.398177,-0.642057,0.000000,1
0,8,10,-13.932943,24.984766,-0.642057,0.000000,1
1,8,10,-12.346354,24.984766,-0.642057,0.000000,1
2,8,10,-10.759766,24.984766,-0.642057,0.000000,1
3,8,10,-9.173177,24.984766,-0.642057,0.000000,1
4,8,10,-7.586589,24.984766,-0.642057,0.000034,1
5,8,10,-6.000000,24.984766,-0.642057,0.006094,1
6,8,10,-4.413411,24.984766,-0.642057,0.013135,0
7,8,10,-2.826823,24.984766,-0.642057,0.000196,1
8,8,10,-1.240234,24.984766,-0.642057,0.000000,1
9,8,10,0.346354,24.984766,-0.642057,0.000000,1
10,8,10,1.932943,24.984766,-0.642057,0.000000,1
0,9,10,-13.932943,26.571354,-0.642057,0.000000,1
1,9,10,-12.346354,26.571354,-0.642057,0.000000,1
2,9,10,-10.759766,26.571354,-0.642057,0.000000,1
3,9,10,-9.173177,26.571354,-0.642057,0.000000,1
4,9,10,-7.586589,26.571354,-0.642057,0.000000,1
5,9,10,-6.000000,26.571354,-0.642057,0.000000,1
6,9,10,-4.413411,26.571354,-0.642057,0.000001,1
7,9,10,-2.826823,26.571354,-0.642057,0.000000,1
8,9,10,-1.240234,26.571354,-0.642057,0.000000,1
9,9,10,0.346354,26.571354,-0.642057,0.000000,1
10,9,10,1.932943,26.571354,-0.642057,0.000000,1
0,10,10,-13.932943,28.157943,-0.642057,0.005283,1
1,10,10,-12.346354,28.157943,-0.642057,0.000000,1
2,10,10,-10.759766,28.157943,-0.642057,0.000000,1
3,10,10,-9.173177,28.157943,-0.642057,0.000000,1
4,10,10,-7.586589,28.157943,-0.642057,0.000000,1
5,10,10,-6.000000,28.157943,-0.642057,0.000000,1
6,10,10,-4.413411,28.157943,-0.642057,0.000000,1
7,10,10,-2.826823,28.157943,-0.642057,0.000000,1
8,10,10,-1.240234,28.157943,-0.642057,0.000000,1
9,10,10,0.346354,28.157943,-0.642057,0.000000,1
10,10,10,1.932943,28.157943,-0.642057,0.000000,1
