ix,iy,iz,x,y,z,posErr,ok
15,20,14,-5.771174,24.742087,0.196174,0.038688,0
16,20,14,-5.313522,24.742087,0.196174,0.113227,0
17,20,14,-4.855869,24.742087,0.196174,0.178230,0
18,20,14,-4.398217,24.742087,0.196174,0.056480,0
19,20,14,-3.940565,24.742087,0.196174,0.020132,0
20,20,14,-3.482913,24.742087,0.196174,0.006295,1
21,20,14,-3.025260,24.742087,0.196174,0.001536,1
22,20,14,-2.567608,24.742087,0.196174,0.000271,1
23,20,14,-2.109956,24.742087,0.196174,0.000032,1
24,20,14,-1.652303,24.742087,0.196174,0.000002,1
25,20,14,-1.194651,24.742087,0.196174,0.000000,1
26,20,14,-0.736999,24.742087,0.196174,0.000000,1
27,20,14,-0.279347,24.742087,0.196174,0.000000,1
28,20,14,0.178306,24.742087,0.196174,0.000000,1
29,20,14,0.635958,24.742087,0.196174,0.000000,1
0,21,14,-12.635958,25.199740,0.196174,0.000000,1
1,21,14,-12.178306,25.199740,0.196174,0.000000,1
2,21,14,-11.720653,25.199740,0.196174,0.000000,1
3,21,14,-11.263001,25.199740,0.196174,0.000000,1
4,21,14,-10.805349,25.199740,0.196174,0.000000,1
5,21,14,-10.347697,25.199740,0.196174,0.000000,1
6,21,14,-9.890044,25.199740,0.196174,0.000000,1
7,21,14,-9.432392,25.199740,0.196174,0.000000,1
8,21,14,-8.974740,25.199740,0.196174,0.000000,1
9,21,14,-8.517087,25.199740,0.196174,0.000000,1
10,21,14,-8.059435,25.199740,0.196174,0.000001,1
11,21,14,-7.601783,25.199740,0.196174,0.000015,1
12,21,14,-7.144131,25.199740,0.196174,0.000109,1
13,21,14,-6.686478,25.199740,0.196174,0.000553,1
14,21,14,-6.228826,25.199740,0.196174,0.002061,1
15,21,14,-5.771174,25.199740,0.196174,0.006206,1
16,21,14,-5.313522,25.199740,0.196174,0.018299,0
17,21,14,-4.855869,25.199740,0.196174,0.028606,0
18,21,14,-4.398217,25.199740,0.196174,0.009127,1
19,21,14,-3.940565,25.199740,0.196174,0.003156,1
20,21,14,-3.482913,25.199740,0.196174,0.000929,1
21,21,14,-3.025260,25.199740,0.196174,0.000208,1
22,21,14,-2.567608,25.199740,0.196174,0.000033,1
23,21,14,-2.109956,25.199740,0.196174,0.000003,1
24,21,14,-1.652303,25.199740,0.196174,0.000000,1
25,21,14,-1.194651,25.199740,0.196174,0.000000,1
26,21,14,-0.736999,25.199740,0.196174,0.000000,1
27,21,14,-0.279347,25.199740,0.196174,0.000000,1
28,21,14,0.178306,25.199740,0.196174,0.000000,1
29,21,14,0.635958,25.199740,0.196174,0.000000,1
0,22,14,-12.635958,25.657392,0.196174,0.000000,1
1,22,14,-12.178306,25.657392,0.196174,0.000000,1
2,22,14,-11.720653,25.657392,0.196174,0.000000,1
3,22,14,-11.263001,25.657392,0.196174,0.000000,1
4,22,14,-10.805349,25.657392,0.196174,0.000000,1
5,22,14,-10.347697,25.657392,0.196174,0.000000,1
6,22,14,-9.890044,25.657392,0.196174,0.000000,1
7,22,14,-9.432392,25.657392,0.196174,0.000000,1
8,22,14,-8.974740,25.657392,0.196174,0.000000,1
9,22,14,-8.517087,25.657392,0.196174,0.000000,1
10,22,14,-8.059435,25.657392,0.196174,0.000000,1
11,22,14,-7.601783,25.657392,0.196174,0.000001,1
12,22,14,-7.144131,25.657392,0.196174,0.000008,1
13,22,14,-6.686478,25.657392,0.196174,0.000046,1
14,22,14,-6.228826,25.657392,0.196174,0.000186,1
15,22,14,-5.771174,25.657392,0.196174,0.000585,1
16,22,14,-5.313522,25.657392,0.196174,0.001729,1
17,22,14,-4.855869,25.657392,0.196174,0.002669,1
18,22,14,-4.398217,25.657392,0.196174,0.000866,1
19,22,14,-3.940565,25.657392,0.196174,0.000290,1
20,22,14,-3.482913,25.657392,0.196174,0.000080,1
21,22,14,-3.025260,25.657392,0.196174,0.000016,1
22,22,14,-2.567608,25.657392,0.196174,0.000002,1
23,22,14,-2.109956,25.657392,0.196174,0.000000,1
24,22,14,-1.652303,25.657392,0.196174,0.000000,1
25,22,14,-1.194651,25.657392,0.196174,0.000000,1
26,22,14,-0.736999,25.657392,0.196174,0.000000,1
27,22,14,-0.279347,25.657392,0.196174,0.000000,1
28,22,14,0.178306,25.657392,0.196174,0.000000,1
29,22,14,0.635958,25.657392,0.196174,0.000000,1
0,23,14,-12.635958,26.115044,0.196174,0.000000,1
1,23,14,-12.178306,26.115044,0.196174,0.000000,1
2,23,14,-11.720653,26.115044,0.196174,0.000000,1
3,23,14,-11.263001,26.115044,0.196174,0.000000,1
4,23,14,-10.805349,26.115044,0.196174,0.000000,1
5,23,14,-10.347697,26.115044,0.196174,0.000000,1
6,23,14,-9.890044,26.115044,0.196174,0.000000,1
7,23,14,-9.432392,26.115044,0.196174,0.000000,1
8,23,14,-8.974740,26.115044,0.196174,0.000000,1
9,23,14,-8.517087,26.115044,0.196174,0.000000,1
10,23,14,-8.059435,26.115044,0.196174,0.000000,1
11,23,14,-7.601783,26.115044,0.196174,0.000000,1
12,23,14,-7.144131,26.115044,0.196174,0.000000,1
13,23,14,-6.686478,26.115044,0.196174,0.000002,1
14,23,14,-6.228826,26.115044,0.196174,0.000009,1
15,23,14,-5.771174,26.115044,0.196174,0.000030,1
16,23,14,-5.313522,26.115044,0.196174,0.000087,1
17,23,14,-4.855869,26.115044,0.196174,0.000133,1
18,23,14,-4.398217,26.115044,0.196174,0.000044,1
19,23,14,-3.940565,26.115044,0.196174,0.000014,1
20,23,14,-3.482913,26.115044,0.196174,0.000004,1
21,23,14,-3.025260,26.115044,0.196174,0.000001,1
22,23,14,-2.567608,26.115044,0.196174,0.000000,1
23,23,14,-2.109956,26.115044,0.196174,0.000000,1
24,23,14,-1.652303,26.115044,0.196174,0.000000,1
25,23,14,-1.194651,26.115044,0.196174,0.000000,1
26,23,14,-0.736999,26.115044,0.196174,0.000000,1
27,23,14,-0.279347,26.115044,0.196174,0.000000,1
28,23,14,0.178306,26.115044,0.196174,0.000000,1
29,23,14,0.635958,26.115044,0.196174,0.000000,1
0,24,14,-12.635958,26.572697,0.196174,0.000000,1
1,24,14,-12.178306,26.572697,0.196174,0.000000,1
2,24,14,-11.720653,26.572697,0.196174,0.000000,1
3,24,14,-11.263001,26.572697,0.196174,0.000000,1
4,24,14,-10.805349,26.572697,0.196174,0.000000,1
5,24,14,-10.347697,26.572697,0.196174,0.000000,1
6,24,14,-9.890044,26.572697,0.196174,0.000000,1
7,24,14,-9.432392,26.572697,0.196174,0.000000,1
8,24,14,-8.974740,26.572697,0.196174,0.000000,1
9,24,14,-8.517087,26.572697,0.196174,0.000000,1
10,24,14,-8.059435,26.572697,0.196174,0.000000,1
11,24,14,-7.601783,26.572697,0.196174,0.000000,1
12,24,14,-7.144131,26.572697,0.196174,0.000000,1
13,24,14,-6.686478,26.572697,0.196174,0.000000,1
14,24,14,-6.228826,26.572697,0.196174,0.000000,1
15,24,14,-5.771174,26.572697,0.196174,0.000001,1
16,24,14,-5.313522,26.572697,0.196174,0.000002,1
17,24,14,-4.855869,26.572697,0.196174,0.000003,1
18,24,14,-4.398217,26.572697,0.196174,0.000001,1
19,24,14,-3.940565,26.572697,0.196174,0.000000,1
20,24,14,-3.482913,26.572697,0.196174,0.000000,1
21,24,14,-3.025260,26.572697,0.196174,0.000000,1
22,24,14,-2.567608,26.572697,0.196174,0.000000,1
23,24,14,-2.109956,26.572697,0.196174,0.000000,1
24,24,14,-1.652303,26.572697,0.196174,0.000000,1
25,24,14,-1.194651,26.572697,0.196174,0.000000,1
26,24,14,-0.736999,26.572697,0.196174,0.000000,1
27,24,14,-0.279347,26.572697,0.196174,0.000000,1
28,24,14,0.178306,26.572697,0.196174,0.000000,1
29,24,14,0.635958,26.572697,0.196174,0.000000,1
0,25,14,-12.635958,27.030349,0.196174,0.000000,1
1,25,14,-12.178306,27.030349,0.196174,0.000000,1
2,25,14,-11.720653,27.030349,0.196174,0.000000,1
3,25,14,-11.263001,27.030349,0.196174,0.000000,1
4,25,14,-10.805349,27.030349,0.196174,0.000000,1
5,25,14,-10.347697,27.030349,0.196174,0.000000,1
6,25,14,-9.890044,27.030349,0.196174,0.000000,1
7,25,14,-9.432392,27.030349,0.196174,0.000000,1
8,25,14,-8.974740,27.030349,0.196174,0.000000,1
9,25,14,-8.517087,27.030349,0.196174,0.000000,1
10,25,14,-8.059435,27.030349,0.196174,0.000000,1
11,25,14,-7.601783,27.030349,0.196174,0.000000,1
12,25,14,-7.144131,27.030349,0.196174,0.000000,1
13,25,14,-6.686478,27.030349,0.196174,0.000000,1
14,25,14,-6.228826,27.030349,0.196174,0.000000,1
15,25,14,-5.771174,27.030349,0.196174,0.000000,1
16,25,14,-5.313522,27.030349,0.196174,0.000000,1
17,25,14,-4.855869,27.030349,0.196174,0.000000,1
18,25,14,-4.398217,27.030349,0.196174,0.000000,1
19,25,14,-3.940565,27.030349,0.196174,0.000000,1
20,25,14,-3.482913,27.030349,0.196174,0.000000,1
21,25,14,-3.025260,27.030349,0.196174,0.000000,1
22,25,14,-2.567608,27.030349,0.196174,0.000000,1
23,25,14,-2.109956,27.030349,0.196174,0.000000,1
24,25,14,-1.652303,27.030349,0.196174,0.000000,1
25,25,14,-1.194651,27.030349,0.196174,0.000000,1
26,25,14,-0.736999,27.030349,0.196174,0.000000,1
27,25,14,-0.279347,27.030349,0.196174,0.000000,1
28,25,14,0.178306,27.030349,0.196174,0.000000,1
29,25,14,0.635958,27.030349,0.196174,0.000000,1
0,26,14,-12.635958,27.488001,0.196174,0.000000,1
1,26,14,-12.178306,27.488001,0.196174,0.000000,1
2,26,14,-11.720653,27.488001,0.196174,0.000000,1
3,26,14,-11.263001,27.488001,0.196174,0.000000,1
4,26,14,-10.805349,27.488001,0.196174,0.000000,1
5,26,14,-10.347697,27.488001,0.196174,0.000000,1
6,26,14,-9.890044,27.488001,0.196174,0.000000,1
7,26,14,-9.432392,27.488001,0.196174,0.000000,1
8,26,14,-8.974740,27.488001,0.196174,0.000000,1
9,26,14,-8.517087,27.488001,0.196174,0.000000,1
10,26,14,-8.059435,27.488001,0.196174,0.000000,1
11,26,14,-7.601783,27.488001,0.196174,0.000000,1
12,26,14,-7.144131,27.488001,0.196174,0.000000,1
13,26,14,-6.686478,27.488001,0.196174,0.000000,1
14,26,14,-6.228826,27.488001,0.196174,0.000000,1
15,26,14,-5.771174,27.488001,0.196174,0.000000,1
16,26,14,-5.313522,27.488001,0.196174,0.000000,1
17,26,14,-4.855869,27.488001,0.196174,0.000000,1
18,26,14,-4.398217,27.488001,0.196174,0.000000,1
19,26,14,-3.940565,27.488001,0.196174,0.000000,1
20,26,14,-3.482913,27.488001,0.196174,0.000000,1
21,26,14,-3.025260,27.488001,0.196174,0.000000,1
22,26,14,-2.567608,27.488001,0.196174,0.000000,1
23,26,14,-2.109956,27.488001,0.196174,0.000000,1
24,26,14,-1.652303,27.488001,0.196174,0.000000,1
25,26,14,-1.194651,27.488001,0.196174,0.000000,1
26,26,14,-0.736999,27.488001,0.196174,0.000000,1
27,26,14,-0.279347,27.488001,0.196174,0.000000,1
28,26,14,0.178306,27.488001,0.196174,0.000000,1
29,26,14,0.635958,27.488001,0.196174,0.000000,1
0,27,14,-12.635958,27.945653,0.196174,0.000000,1
1,27,14,-12.178306,27.945653,0.196174,0.000000,1
2,27,14,-11.720653,27.945653,0.196174,0.000000,1
3,27,14,-11.263001,27.945653,0.196174,0.000000,1
4,27,14,-10.805349,27.945653,0.196174,0.000000,1
5,27,14,-10.347697,27.945653,0.196174,0.000000,1
6,27,14,-9.890044,27.945653,0.196174,0.000000,1
7,27,14,-9.432392,27.945653,0.196174,0.000000,1
8,27,14,-8.974740,27.945653,0.196174,0.000000,1
9,27,14,-8.517087,27.945653,0.196174,0.000000,1
10,27,14,-8.059435,27.945653,0.196174,0.000000,1
11,27,14,-7.601783,27.945653,0.196174,0.000000,1
12,27,14,-7.144131,27.945653,0.196174,0.000000,1
13,27,14,-6.686478,27.945653,0.196174,0.000000,1
14,27,14,-6.228826,27.945653,0.196174,0.000000,1
15,27,14,-5.771174,27.945653,0.196174,0.000000,1
16,27,14,-5.313522,27.945653,0.196174,0.000000,1
17,27,14,-4.855869,27.945653,0.196174,0.000000,1
18,27,14,-4.398217,27.945653,0.196174,0.000000,1
19,27,14,-3.940565,27.945653,0.196174,0.000000,1
20,27,14,-3.482913,27.945653,0.196174,0.000000,1
21,27,14,-3.025260,27.945653,0.196174,0.000000,1
22,27,14,-2.567608,27.945653,0.196174,0.000000,1
23,27,14,-2.109956,27.945653,0.196174,0.000000,1
24,27,14,-1.652303,27.945653,0.196174,0.000000,1
25,27,14,-1.194651,27.945653,0.196174,0.000000,1
26,27,14,-0.736999,27.945653,0.196174,0.000000,1
27,27,14,-0.279347,27.945653,0.196174,0.000000,1
28,27,14,0.178306,27.945653,0.196174,0.000000,1
29,27,14,0.635958,27.945653,0.196174,0.000000,1
0,28,14,-12.635958,28.403306,0.196174,0.000000,1
1,28,14,-12.178306,28.403306,0.196174,0.000000,1
2,28,14,-11.720653,28.403306,0.196174,0.000000,1
3,28,14,-11.263001,28.403306,0.196174,0.000000,1
4,28,14,-10.805349,28.403306,0.196174,0.000000,1
5,28,14,-10.347697,28.403306,0.196174,0.000000,1
6,28,14,-9.890044,28.403306,0.196174,0.000000,1
7,28,14,-9.432392,28.403306,0.196174,0.000000,1
8,28,14,-8.974740,28.403306,0.196174,0.000000,1
9,28,14,-8.517087,28.403306,0.196174,0.000000,1
10,28,14,-8.059435,28.403306,0.196174,0.000000,1
11,28,14,-7.601783,28.403306,0.196174,0.000000,1
12,28,14,-7.144131,28.403306,0.196174,0.000000,1
13,28,14,-6.686478,28.403306,0.196174,0.000000,1
14,28,14,-6.228826,28.403306,0.196174,0.000000,1
15,28,14,-5.771174,28.403306,0.196174,0.000000,1
16,28,14,-5.313522,28.403306,0.196174,0.000000,1
17,28,14,-4.855869,28.403306,0.196174,0.000000,1
18,28,14,-4.398217,28.403306,0.196174,0.000000,1
19,28,14,-3.940565,28.403306,0.196174,0.000000,1
20,28,14,-3.482913,28.403306,0.196174,0.000000,1
21,28,14,-3.025260,28.403306,0.196174,0.000000,1
22,28,14,-2.567608,28.403306,0.196174,0.000000,1
23,28,14,-2.109956,28.403306,0.196174,0.000000,1
24,28,14,-1.652303,28.403306,0.196174,0.000000,1
25,28,14,-1.194651,28.403306,0.196174,0.000000,1
26,28,14,-0.736999,28.403306,0.196174,0.000000,1
27,28,14,-0.279347,28.403306,0.196174,0.000000,1
28,28,14,0.178306,28.403306,0.196174,0.000000,1
29,28,14,0.635958,28.403306,0.196174,0.000000,1
0,29,14,-12.635958,28.860958,0.196174,0.000001,1
1,29,14,-12.178306,28.860958,0.196174,0.000000,1
2,29,14,-11.720653,28.860958,0.196174,0.000000,1
3,29,14,-11.263001,28.860958,0.196174,0.000000,1
4,29,14,-10.805349,28.860958,0.196174,0.000000,1
5,29,14,-10.347697,28.860958,0.196174,0.000000,1
6,29,14,-9.890044,28.860958,0.196174,0.000000,1
7,29,14,-9.432392,28.860958,0.196174,0.000000,1
8,29,14,-8.974740,28.860958,0.196174,0.000000,1
9,29,14,-8.517087,28.860958,0.196174,0.000000,1
10,29,14,-8.059435,28.860958,0.196174,0.000000,1
11,29,14,-7.601783,28.860958,0.196174,0.000000,1
12,29,14,-7.144131,28.860958,0.196174,0.000000,1
13,29,14,-6.686478,28.860958,0.196174,0.000000,1
14,29,14,-6.228826,28.860958,0.196174,0.000000,1
15,29,14,-5.771174,28.860958,0.196174,0.000000,1
16,29,14,-5.313522,28.860958,0.196174,0.000000,1
17,29,14,-4.855869,28.860958,0.196174,0.000000,1
18,29,14,-4.398217,28.860958,0.196174,0.000000,1
19,29,14,-3.940565,28.860958,0.196174,0.000000,1
20,29,14,-3.482913,28.860958,0.196174,0.000000,1
21,29,14,-3.025260,28.860958,0.196174,0.000000,1
22,29,14,-2.567608,28.860958,0.196174,0.000000,1
23,29,14,-2.109956,28.860958,0.196174,0.000000,1
24,29,14,-1.652303,28.860958,0.196174,0.000000,1
25,29,14,-1.194651,28.860958,0.196174,0.000000,1
26,29,14,-0.736999,28.860958,0.196174,0.000000,1
27,29,14,-0.279347,28.860958,0.196174,0.000000,1
28,29,14,0.178306,28.860958,0.196174,0.000000,1
29,29,14,0.635958,28.860958,0.196174,0.000000,1
0,0,15,-12.635958,15.589042,0.653826,0.000000,1
1,0,15,-12.178306,15.589042,0.653826,0.000000,1
2,0,15,-11.720653,15.589042,0.653826,0.000000,1
3,0,15,-11.263001,15.589042,0.653826,0.000000,1
4,0,15,-10.805349,15.589042,0.653826,0.000000,1
5,0,15,-10.347697,15.589042,0.653826,0.000000,1
6,0,15,-9.890044,15.589042,0.653826,0.000000,1
7,0,15,-9.432392,15.589042,0.653826,0.000000,1
8,0,15,-8.974740,15.589042,0.653826,0.000000,1
9,0,15,-8.517087,15.589042,0.653826,0.000000,1
10,0,15,-8.059435,15.589042,0.653826,0.000000,1
11,0,15,-7.601783,15.589042,0.653826,0.000000,1
12,0,15,-7.144131,15.589042,0.653826,0.000000,1
13,0,15,-6.686478,15.589042,0.653826,0.000000,1
14,0,15,-6.228826,15.589042,0.653826,0.000000,1
15,0,15,-5.771174,15.589042,0.653826,0.000000,1
16,0,15,-5.313522,15.589042,0.653826,0.000000,1
17,0,15,-4.855869,15.589042,0.653826,0.000000,1
18,0,15,-4.398217,15.589042,0.653826,0.000000,1
19,0,15,-3.940565,15.589042,0.653826,0.000000,1
20,0,15,-3.482913,15.589042,0.653826,0.000000,1
21,0,15,-3.025260,15.589042,0.653826,0.000000,1
22,0,15,-2.567608,15.589042,0.653826,0.000000,1
23,0,15,-2.109956,15.589042,0.653826,0.000000,1
24,0,15,-1.652303,15.589042,0.653826,0.000000,1
25,0,15,-1.194651,15.589042,0.653826,0.000000,1
26,0,15,-0.736999,15.589042,0.653826,0.000000,1
27,0,15,-0.279347,15.589042,0.653826,0.000000,1
28,0,15,0.178306,15.589042,0.653826,0.000000,1
29,0,15,0.635958,15.589042,0.653826,0.000000,1
0,1,15,-12.635958,16.046694,0.653826,0.000000,1
1,1,15,-12.178306,16.046694,0.653826,0.000000,1
2,1,15,-11.720653,16.046694,0.653826,0.000000,1
3,1,15,-11.263001,16.046694,0.653826,0.000000,1
4,1,15,-10.805349,16.046694,0.653826,0.000000,1
5,1,15,-10.347697,16.046694,0.653826,0.000000,1
6,1,15,-9.890044,16.046694,0.653826,0.000000,1
7,1,15,-9.432392,16.046694,0.653826,0.000000,1
8,1,15,-8.974740,16.046694,0.653826,0.000000,1
9,1,15,-8.517087,16.046694,0.653826,0.000000,1
10,1,15,-8.059435,16.046694,0.653826,0.000000,1
11,1,15,-7.601783,16.046694,0.653826,0.000000,1
12,1,15,-7.144131,16.046694,0.653826,0.000000,1
13,1,15,-6.686478,16.046694,0.653826,0.000000,1
14,1,15,-6.228826,16.046694,0.653826,0.000000,1
15,1,15,-5.771174,16.046694,0.653826,0.000000,1
16,1,15,-5.313522,16.046694,0.653826,0.000000,1
17,1,15,-4.855869,16.046694,0.653826,0.000000,1
18,1,15,-4.398217,16.046694,0.653826,0.000000,1
19,1,15,-3.940565,16.046694,0.653826,0.000000,1
20,1,15,-3.482913,16.046694,0.653826,0.000000,1
21,1,15,-3.025260,16.046694,0.653826,0.000000,1
22,1,15,-2.567608,16.046694,0.653826,0.000000,1
23,1,15,-2.109956,16.046694,0.653826,0.000000,1
24,1,15,-1.652303,16.046694,0.653826,0.000000,1
25,1,15,-1.194651,16.046694,0.653826,0.000000,1
26,1,15,-0.736999,16.046694,0.653826,0.000000,1
27,1,15,-0.279347,16.046694,0.653826,0.000000,1
28,1,15,0.178306,16.046694,0.653826,0.000000,1
29,1,15,0.635958,16.046694,0.653826,0.000000,1
0,2,15,-12.635958,16.504347,0.653826,0.000000,1
1,2,15,-12.178306,16.504347,0.653826,0.000000,1
2,2,15,-11.720653,16.504347,0.653826,0.000000,1
3,2,15,-11.263001,16.504347,0.653826,0.000000,1
4,2,15,-10.805349,16.504347,0.653826,0.000000,1
5,2,15,-10.347697,16.504347,0.653826,0.000000,1
6,2,15,-9.890044,16.504347,0.653826,0.000000,1
7,2,15,-9.432392,16.504347,0.653826,0.000000,1
8,2,15,-8.974740,16.504347,0.653826,0.000000,1
9,2,15,-8.517087,16.504347,0.653826,0.000000,1
10,2,15,-8.059435,16.504347,0.653826,0.000000,1
11,2,15,-7.601783,16.504347,0.653826,0.000000,1
12,2,15,-7.144131,16.504347,0.653826,0.000000,1
13,2,15,-6.686478,16.504347,0.653826,0.000000,1
14,2,15,-6.228826,16.504347,0.653826,0.000000,1
15,2,15,-5.771174,16.504347,0.653826,0.000000,1
16,2,15,-5.313522,16.504347,0.653826,0.000000,1
17,2,15,-4.855869,16.504347,0.653826,0.000000,1
18,2,15,-4.398217,16.504347,0.653826,0.000000,1
19,2,15,-3.940565,16.504347,0.653826,0.000000,1
20,2,15,-3.482913,16.504347,0.653826,0.000000,1
21,2,15,-3.025260,16.504347,0.653826,0.000000,1
22,2,15,-2.567608,16.504347,0.653826,0.000000,1
23,2,15,-2.109956,16.504347,0.653826,0.000000,1
24,2,15,-1.652303,16.504347,0.653826,0.000000,1
25,2,15,-1.194651,16.504347,0.653826,0.000000,1
26,2,15,-0.736999,16.504347,0.653826,0.000000,1
27,2,15,-0.279347,16.504347,0.653826,0.000000,1
28,2,15,0.178306,16.504347,0.653826,0.000000,1
29,2,15,0.635958,16.504347,0.653826,0.000000,1
0,3,15,-12.635958,16.961999,0.653826,0.000000,1
1,3,15,-12.178306,16.961999,0.653826,0.000000,1
2,3,15,-11.720653,16.961999,0.653826,0.000000,1
3,3,15,-11.263001,16.961999,0.653826,0.000000,1
4,3,15,-10.805349,16.961999,0.653826,0.000000,1
5,3,15,-10.347697,16.961999,0.653826,0.000000,1
6,3,15,-9.890044,16.961999,0.653826,0.000000,1
7,3,15,-9.432392,16.961999,0.653826,0.000000,1
8,3,15,-8.974740,16.961999,0.653826,0.000000,1
9,3,15,-8.517087,16.961999,0.653826,0.000000,1
10,3,15,-8.059435,16.961999,0.653826,0.000000,1
11,3,15,-7.601783,16.961999,0.653826,0.000000,1
12,3,15,-7.144131,16.961999,0.653826,0.000000,1
13,3,15,-6.686478,16.961999,0.653826,0.000000,1
14,3,15,-6.228826,16.961999,0.653826,0.000000,1
15,3,15,-5.771174,16.961999,0.653826,0.000000,1
16,3,15,-5.313522,16.961999,0.653826,0.000000,1
17,3,15,-4.855869,16.961999,0.653826,0.000000,1
18,3,15,-4.398217,16.961999,0.653826,0.000000,1
19,3,15,-3.940565,16.961999,0.653826,0.000000,1
20,3,15,-3.482913,16.961999,0.653826,0.000000,1
21,3,15,-3.025260,16.961999,0.653826,0.000000,1
22,3,15,-2.567608,16.961999,0.653826,0.000000,1
23,3,15,-2.109956,16.961999,0.653826,0.000000,1
24,3,15,-1.652303,16.961999,0.653826,0.000000,1
25,3,15,-1.194651,16.961999,0.653826,0.000000,1
26,3,15,-0.736999,16.961999,0.653826,0.000000,1
27,3,15,-0.279347,16.961999,0.653826,0.000000,1
28,3,15,0.178306,16.961999,0.653826,0.000000,1
29,3,15,0.635958,16.961999,0.653826,0.000000,1
0,4,15,-12.635958,17.419651,0.653826,0.000000,1
1,4,15,-12.178306,17.419651,0.653826,0.000000,1
2,4,15,-11.720653,17.419651,0.653826,0.000000,1
3,4,15,-11.263001,17.419651,0.653826,0.000000,1
4,4,15,-10.805349,17.419651,0.653826,0.000000,1
5,4,15,-10.347697,17.419651,0.653826,0.000000,1
6,4,15,-9.890044,17.419651,0.653826,0.000000,1
7,4,15,-9.432392,17.419651,0.653826,0.000000,1
8,4,15,-8.974740,17.419651,0.653826,0.000000,1
9,4,15,-8.517087,17.419651,0.653826,0.000000,1
10,4,15,-8.059435,17.419651,0.653826,0.000000,1
11,4,15,-7.601783,17.419651,0.653826,0.000000,1
12,4,15,-7.144131,17.419651,0.653826,0.000000,1
13,4,15,-6.686478,17.419651,0.653826,0.000000,1
14,4,15,-6.228826,17.419651,0.653826,0.000000,1
15,4,15,-5.771174,17.419651,0.653826,0.000000,1
16,4,15,-5.313522,17.419651,0.653826,0.000000,1
17,4,15,-4.855869,17.419651,0.653826,0.000000,1
18,4,15,-4.398217,17.419651,0.653826,0.000000,1
19,4,15,-3.940565,17.419651,0.653826,0.000000,1
20,4,15,-3.482913,17.419651,0.653826,0.000000,1
21,4,15,-3.025260,17.419651,0.653826,0.000000,1
22,4,15,-2.567608,17.419651,0.653826,0.000000,1
23,4,15,-2.109956,17.419651,0.653826,0.000000,1
24,4,15,-1.652303,17.419651,0.653826,0.000000,1
25,4,15,-1.194651,17.419651,0.653826,0.000000,1
26,4,15,-0.736999,17.419651,0.653826,0.000000,1
27,4,15,-0.279347,17.419651,0.653826,0.000000,1
28,4,15,0.178306,17.419651,0.653826,0.000000,1
29,4,15,0.635958,17.419651,0.653826,0.000000,1
0,5,15,-12.635958,17.877303,0.653826,0.000000,1
1,5,15,-12.178306,17.877303,0.653826,0.000000,1
2,5,15,-11.720653,17.877303,0.653826,0.000000,1
3,5,15,-11.263001,17.877303,0.653826,0.000000,1
4,5,15,-10.805349,17.877303,0.653826,0.000000,1
5,5,15,-10.347697,17.877303,0.653826,0.000000,1
6,5,15,-9.890044,17.877303,0.653826,0.000000,1
7,5,15,-9.432392,17.877303,0.653826,0.000000,1
8,5,15,-8.974740,17.877303,0.653826,0.000000,1
9,5,15,-8.517087,17.877303,0.653826,0.000000,1
10,5,15,-8.059435,17.877303,0.653826,0.000000,1
11,5,15,-7.601783,17.877303,0.653826,0.000000,1
12,5,15,-7.144131,17.877303,0.653826,0.000000,1
13,5,15,-6.686478,17.877303,0.653826,0.000000,1
14,5,15,-6.228826,17.877303,0.653826,0.000002,1
15,5,15,-5.771174,17.877303,0.653826,0.000007,1
16,5,15,-5.313522,17.877303,0.653826,0.000014,1
17,5,15,-4.855869,17.877303,0.653826,0.000016,1
18,5,15,-4.398217,17.877303,0.653826,0.000009,1
19,5,15,-3.940565,17.877303,0.653826,0.000003,1
20,5,15,-3.482913,17.877303,0.653826,0.000001,1
21,5,15,-3.025260,17.877303,0.653826,0.000000,1
22,5,15,-2.567608,17.877303,0.653826,0.000000,1
23,5,15,-2.109956,17.877303,0.653826,0.000000,1
24,5,15,-1.652303,17.877303,0.653826,0.000000,1
25,5,15,-1.194651,17.877303,0.653826,0.000000,1
26,5,15,-0.736999,17.877303,0.653826,0.000000,1
27,5,15,-0.279347,17.877303,0.653826,0.000000,1
28,5,15,0.178306,17.877303,0.653826,0.000000,1
29,5,15,0.635958,17.877303,0.653826,0.000000,1
0,6,15,-12.635958,18.334956,0.653826,0.000000,1
1,6,15,-12.178306,18.334956,0.653826,0.000000,1
2,6,15,-11.720653,18.334956,0.653826,0.000000,1
3,6,15,-11.263001,18.334956,0.653826,0.000000,1
4,6,15,-10.805349,18.334956,0.653826,0.000000,1
5,6,15,-10.347697,18.334956,0.653826,0.000000,1
6,6,15,-9.890044,18.334956,0.653826,0.000000,1
7,6,15,-9.432392,18.334956,0.653826,0.000000,1
8,6,15,-8.974740,18.334956,0.653826,0.000000,1
9,6,15,-8.517087,18.334956,0.653826,0.000000,1
10,6,15,-8.059435,18.334956,0.653826,0.000000,1
11,6,15,-7.601783,18.334956,0.653826,0.000000,1
12,6,15,-7.144131,18.334956,0.653826,0.000002,1
13,6,15,-6.686478,18.334956,0.653826,0.000012,1
14,6,15,-6.228826,18.334956,0.653826,0.000051,1
15,6,15,-5.771174,18.334956,0.653826,0.000148,1
16,6,15,-5.313522,18.334956,0.653826,0.000300,1
17,6,15,-4.855869,18.334956,0.653826,0.000343,1
